vehicleID:ID(VEHICLE-ID)|modelName|modelDetails|vin|registrationPlate|kw:long|fuelType|ownershipType|company|companyGroup|:LABEL
156601|Aygo|1,0 Super 50kW 3-türig|JTDJG10C80N751074|F-R 8497|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
167719|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FK18384|F-R 7480|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170431|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FY78021|F-R 7254|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160185|Corsa|1.3 Diesel 70KW NAVI|W0L0SDL68E4285653|F-R 7414|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
172272|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57829|F-R 7350|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160153|Ka|1,2 Benzin 51kW|WF0UXXLTRUEU86599|F-R 7387|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
156670|Aygo|1,0 Super 50kW 3-türig|JTDJG10C40N750259|F-R 8552|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
167722|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK22429|F-R 7061|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
163415|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK22445|F-R 7858|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157185|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY80621|F-R 8711|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157198|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY80627|F-R 8720|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160159|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEM15290|F-R 7358|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156677|Aygo|1,0 Super 50kW 3-türig|JTDJG10C70N750370|F-R 8561|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
156777|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW519736|F-R 8612|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167732|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK24313|F-R 9440|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170513|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFJ60514|F-R 9304|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160249|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58303|F-R 7584|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172285|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58488|F-R 7367|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156781|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW519738|F-R 8610|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167740|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK26177|F-R 8132|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
167747|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK26189|F-R 7525|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170523|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FT65826|F-R 9321|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157200|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY80626|F-R 8718|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160165|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEM17199|F-R 7397|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156761|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57419|F-R 7105|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157187|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY83690|F-R 8727|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170550|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS12939|F-R 9323|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
167563|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68536|F-R 7551|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161333|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285651|F-R 8250|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
172294|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58134|F-R 7146|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156813|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL16947|F-R 8642|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157189|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY82129|F-R 8726|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
171904|Sprinter|313 Diesel 95kW 9-Sitzer|WDB9067331P116866|F-R 9436|95|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
157322|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW566952|F-R 7146|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
160236|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58315|F-R 7567|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160255|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58308|F-R 7573|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156890|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57410|F-R 7117|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156875|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57420|F-R 7118|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
167762|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68534|F-R 7549|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172036|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52361|F-R 7445|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157329|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW590799|F-R 7222|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
161355|Corsa|1.3 Diesel 70KW NAVI|W0L0SDL68E4286080|F-R 8239|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
156940|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW532993|F-R 8650|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
157194|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY80624|F-R 8714|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
167733|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK24305|F-R 8817|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157445|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F860741|F-R 8738|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
161362|Corsa|1.3 Diesel 70KW NAVI|W0L0SDL68E4285994|F-R 7141|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
157064|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW538225|F-R 8685|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156773|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW517573|F-R 8601|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167788|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68531|F-R 9036|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
168029|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK24308|F-R 7507|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
159874|Leaf|ACENTA|SJNFAAZE0U6014618|F-R 7291|80|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;NISSAN;STROM
172044|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52367|F-R 7442|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161375|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285906|F-R 8752|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
172296|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58122|F-R 7283|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157321|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW597537|F-R 7217|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167756|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK24321|F-R 7513|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
159901|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4246594|F-R 7251|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
172247|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58463|F-R 7380|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161380|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4286094|F-R 8765|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
157117|Ampera|1,4 HYBRID 111kW NAVI Automatik |1G0R86E40CU119627|F-PS 1481|111|Plug In (Strom, Super)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;PLUG IN (STROM, SUPER)
156774|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW517572|F-R 8603|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167758|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFK24319|F-R 7512|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
168041|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK22432|F-R 7492|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160258|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58311|F-R 7571|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157325|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW568946|F-R 7165|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167764|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68552|F-R 9032|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172303|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58114|F-R 7301|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160099|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEM23801|F-R 7295|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172277|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58514|F-R 7434|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160263|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58324|F-R 7448|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157331|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW597541|F-R 7223|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167767|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68551|F-R 9031|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160149|Ka|1,2 Benzin 51kW|WF0UXXLTRUEU86601|F-R 7385|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
156816|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL16950|F-R 8639|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172291|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58161|F-R 7263|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161385|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285807|F-R 8746|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
167768|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68548|F-R 9028|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172307|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58108|F-R 7021|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
168060|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK32469|F-R 8789|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160264|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58325|F-R 7561|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161334|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285722|F-R 8234|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
161386|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285968|F-R 8745|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
157327|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW597542|F-R 7218|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
167769|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68540|F-R 7555|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156821|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL16955|F-R 8629|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170242|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FE23175|F-R 9147|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172299|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58498|F-R 7424|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157351|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4190184|F-R 7006|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
160162|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEM17193|F-R 7392|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172326|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58067|F-R 7597|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170423|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS12931|F-R 9288|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172300|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58500|F-R 7423|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161388|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285988|F-R 8769|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
160170|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285687|F-R 7413|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
160248|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58302|F-R 7429|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
167783|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFD68525|F-R 7543|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156822|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL16956|F-R 8627|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161336|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285989|F-R 8773|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
160097|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEM23805|F-R 7289|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
157345|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4186156|F-R 7098|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
168037|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK22443|F-R 7498|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156828|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL16962|F-R 8620|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161356|Corsa|1.3 Diesel 70KW NAVI|W0L0SDL68E4285860|F-R 8753|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
160103|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEM23807|F-R 7299|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161391|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68E4285835|F-R 8166|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
168059|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFK32473|F-R 7538|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156876|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57402|F-R 7009|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170433|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS12930|F-R 9285|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
172302|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58361|F-R 7068|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173416|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77846|F-R 7685|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
160098|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEM23798|F-R 7290|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
160253|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEP58307|F-R 7576|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173432|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77829|F-R 7753|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173433|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77828|F-R 7757|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
170436|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS18507|F-R 7213|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173419|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77843|F-R 7690|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
160105|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEM29856|F-R 7315|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161394|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW662521|F-R 7741|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
170273|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFL56784|F-R 9184|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156936|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW530014|F-R 8645|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
173424|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77838|F-R 7717|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
160155|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEM15284|F-R 7353|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
161397|DS3|1,6 Diesel 68kW NAVI Automatik|VF7SA9HP8EW658315|F-R 7687|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
170281|Fiesta|1,6 Diesel 70KW NAVI|WF0DXXGAKDFE35939|F-R 9127|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
170424|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFS12934|F-R 9289|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156937|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW531977|F-R 8654|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
157195|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY80623|F-R 8713|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
